Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.7519378662109375,0.7392985820770264,0.7624823451042175,0.7398571372032166,0.766595721244812,0.7416627407073975,0.7482896447181702,0.7265441417694092,0.742736279964447,0.7527876496315002,0.7395970821380615,0.7470422983169556,0.7269129157066345,0.6186083555221558,0.8772522211074829,0.7187340259552002,0.7998964786529541,0.6086330413818359,0.5800230503082275,0.5784555673599243,0.6174717545509338,0.871720552444458,0.7222437858581543,0.7942631840705872,0.6143496036529541,0.583911120891571,No Fall
15,0.6730460524559021,0.702728807926178,0.6613966226577759,0.6753413081169128,0.6621907353401184,0.6582682728767395,0.6229965686798096,0.6300994157791138,0.5999431610107422,0.6463972330093384,0.6144785284996033,0.6466933488845825,0.6285702586174011,0.7135235071182251,0.8259740471839905,0.717382550239563,0.7821382880210876,0.6369742155075073,0.7812299728393555,0.5836430191993713,0.5130307674407959,0.809454619884491,0.6933879852294922,0.7601696848869324,0.5442413091659546,0.5263959765434265,No Fall
20,0.6623058319091797,0.5964809060096741,0.6189385056495667,0.6028177738189697,0.626453697681427,0.6529306173324585,0.5864860415458679,0.5954723358154297,0.623083233833313,0.6077682375907898,0.6112748384475708,0.6085076928138733,0.5853155851364136,0.5982369780540466,0.8164743781089783,0.7111436128616333,0.7649234533309937,0.5562353730201721,0.5746044516563416,0.5430541634559631,0.5449131727218628,0.7984416484832764,0.6911854147911072,0.7436440587043762,0.5372948050498962,0.5423415303230286,No Fall
25,0.5554434061050415,0.5822591781616211,0.5629492998123169,0.5731403231620789,0.5532353520393372,0.5589107871055603,0.547895073890686,0.5969012975692749,0.5591135621070862,0.5811172723770142,0.5682790279388428,0.594352662563324,0.6234048008918762,0.6070281267166138,0.8157727122306824,0.6847065687179565,0.7478250861167908,0.5333210825920105,0.6119700074195862,0.4854887127876282,0.5357379913330078,0.7628462314605713,0.6773381233215332,0.7082056403160095,0.5128278732299805,0.5092780590057373,No Fall
30,0.4975052773952484,0.5737022757530212,0.525160551071167,0.542578935623169,0.5098466277122498,0.4776554405689239,0.5071423649787903,0.5727024674415588,0.5590466856956482,0.5468237400054932,0.5402758717536926,0.5541290044784546,0.5621906518936157,0.5729721784591675,0.8065699338912964,0.6489217877388,0.719089150428772,0.4989109635353088,0.5814865827560425,0.4564491212368011,0.5383893251419067,0.7762963175773621,0.6357091069221497,0.7001908421516418,0.4823760390281677,0.5708118081092834,No Fall
35,0.4767619669437408,0.505940854549408,0.4920635223388672,0.4979983568191528,0.4740001559257507,0.4683660566806793,0.4854338467121124,0.5150361657142639,0.5251916646957397,0.518173336982727,0.5176127552986145,0.5211333632469177,0.4896737039089203,0.5064427852630615,0.7263590693473816,0.6017982363700867,0.651143491268158,0.4512962698936462,0.4988749325275421,0.4058795571327209,0.4528444707393646,0.7210368514060974,0.5989395976066589,0.6451612710952759,0.4438617527484894,0.4524304866790771,No Fall
40,0.4556825459003448,0.4940289258956909,0.470652163028717,0.4843713939189911,0.4478659331798553,0.4522237479686737,0.4588843584060669,0.5115842819213867,0.5181986093521118,0.4985430836677551,0.5090075135231018,0.4923712909221649,0.5130800604820251,0.5178310871124268,0.7206202745437622,0.5700632333755493,0.6296669840812683,0.4416371881961822,0.5774388909339905,0.3782780468463897,0.4403873085975647,0.739566445350647,0.5668879151344299,0.6417548656463623,0.4135940074920654,0.4310381412506103,No Fall
45,0.4275323450565338,0.4481863975524902,0.4454479515552521,0.4384229779243469,0.4218806028366089,0.4208110570907593,0.4289503395557403,0.4839115142822265,0.4998961687088012,0.4721342325210571,0.484625369310379,0.4660297036170959,0.4646383225917816,0.4914203286170959,0.6223340034484863,0.5290172100067139,0.5794171094894409,0.4169965088367462,0.5491011142730713,0.3587683737277984,0.4327934682369232,0.6932446956634521,0.5216185450553894,0.6072516441345215,0.3865900039672851,0.4362009167671203,No Fall
50,0.3985166847705841,0.4335178434848785,0.4239344000816345,0.4275695085525512,0.4023543000221252,0.3911733627319336,0.4167890250682831,0.4680280685424804,0.4629709124565124,0.4491626620292663,0.4493891894817352,0.4508602321147918,0.4659562110900879,0.4332790076732635,0.591337263584137,0.4870800971984863,0.5305508375167847,0.3673146367073059,0.4779328405857086,0.3166200518608093,0.4044005572795868,0.6104903817176819,0.4784325063228607,0.5415878891944885,0.3503362834453583,0.4423649907112121,No Fall
55,0.376137226819992,0.4357772171497345,0.4137187898159027,0.4241095185279846,0.3911551535129547,0.3779363334178924,0.4100526571273803,0.4543138444423675,0.4419219195842743,0.4353172481060028,0.4386346638202667,0.4370986223220825,0.4619424939155578,0.3941926062107086,0.5845309495925903,0.4543623030185699,0.5151110887527466,0.3360811173915863,0.4002554416656494,0.2902672290802002,0.381359726190567,0.4784083068370819,0.4422345459461212,0.4430278539657593,0.3297730088233948,0.4326283931732178,No Fall
