Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.6876512765884399,0.6767936944961548,0.6465953588485718,0.661314845085144,0.657410204410553,0.6924523115158081,0.5895481705665588,0.5916141271591187,0.5842581987380981,0.6094766855239868,0.5801787972450256,0.6015449166297913,0.5714186429977417,0.5357505083084106,0.9505634307861328,0.6480352282524109,0.8044301271438599,0.4251721203327179,0.6554844379425049,0.3622333705425262,0.526595950126648,0.8822698593139648,0.6419317722320557,0.75186687707901,0.4330365061759949,0.60118168592453,No Fall
10,0.6413000822067261,0.6807876825332642,0.6210235953330994,0.6451648473739624,0.6111238598823547,0.6518166065216064,0.5723513960838318,0.5911789536476135,0.5865452289581299,0.5938157439231873,0.5700615644454956,0.5922219157218933,0.5673789978027344,0.5355618000030518,0.9509337544441224,0.6515137553215027,0.8032948970794678,0.4338033497333526,0.6505764126777649,0.3730528950691223,0.5382518172264099,0.8780558705329895,0.6489721536636353,0.7521328926086426,0.4413568377494812,0.6016024947166443,No Fall
15,0.5890367031097412,0.6198541522026062,0.5790404081344604,0.5740951299667358,0.5712920427322388,0.6027202010154724,0.5489199757575989,0.578194260597229,0.5911845564842224,0.5776796340942383,0.5678120255470276,0.5752961039543152,0.5528287887573242,0.5287421345710754,0.8998756408691406,0.6289395689964294,0.7733374834060669,0.4288321733474731,0.6248326897621155,0.3730564713478088,0.5301938652992249,0.8553450703620911,0.6217236518859863,0.7454716563224792,0.4341552257537842,0.5966131091117859,No Fall
20,0.5433686375617981,0.5202773809432983,0.5530382394790649,0.5273293256759644,0.5330397486686707,0.5419443845748901,0.5337592959403992,0.5695890784263611,0.5909519791603088,0.5766104459762573,0.5690937042236328,0.5691392421722412,0.5590447187423706,0.5081316828727722,0.8247224688529968,0.6005076766014099,0.7106485366821289,0.4176836311817169,0.6020998358726501,0.3701153695583343,0.5070434212684631,0.8549293875694275,0.5975273251533508,0.7260599136352539,0.4119275510311126,0.590161919593811,No Fall
25,0.5022289752960205,0.4953504502773285,0.5221851468086243,0.4960799813270569,0.5031459927558899,0.4927042126655578,0.5150021910667419,0.5597303509712219,0.5845615863800049,0.555865466594696,0.5632620453834534,0.5569823980331421,0.5423508286476135,0.5139787793159485,0.751452624797821,0.5998393297195435,0.6891712546348572,0.4249451756477356,0.6065791249275208,0.3788264393806457,0.5067397356033325,0.8434537649154663,0.5987836718559265,0.7205915451049805,0.4151379466056824,0.5320676565170288,No Fall
30,0.4767938256263733,0.4913905560970306,0.497410237789154,0.4897770583629608,0.4829154014587402,0.4646466672420501,0.4946823120117187,0.543716311454773,0.5562808513641357,0.530572772026062,0.532780647277832,0.5410656332969666,0.5301175713539124,0.4925552308559418,0.7459484934806824,0.5717586874961853,0.6744486689567566,0.4159574210643768,0.5726422071456909,0.3770278990268707,0.4961950778961181,0.7752645015716553,0.5728088617324829,0.6813554167747498,0.4126242995262146,0.5307125449180603,No Fall
35,0.4498487114906311,0.4916140735149383,0.4826968908309936,0.4851159453392029,0.4601768255233764,0.437561959028244,0.4834941625595093,0.5271374583244324,0.5094981789588928,0.5094998478889465,0.5071492791175842,0.5160459280014038,0.5323681235313416,0.4723300039768219,0.7458972334861755,0.551755428314209,0.6466277837753296,0.4013541042804718,0.5305662751197815,0.3621711432933807,0.4709721505641937,0.7098337411880493,0.5470094680786133,0.616536557674408,0.4014943242073059,0.5355427265167236,No Fall
40,0.431043267250061,0.4877504706382751,0.4663421213626861,0.4701597094535827,0.4457883834838867,0.4229753315448761,0.4719567596912384,0.5136078000068665,0.5304614305496216,0.4934588074684143,0.5106924772262573,0.4971100389957428,0.5241929292678833,0.4603142738342285,0.729688286781311,0.5386975407600403,0.6280471682548523,0.4023592472076416,0.4982568323612213,0.3624087870121002,0.4669483304023742,0.7075660228729248,0.532829761505127,0.6124589443206787,0.4041977524757385,0.5317527651786804,No Fall
45,0.4270553588867187,0.4782047569751739,0.4570239186286926,0.4573418796062469,0.4373862445354461,0.4266732931137085,0.4613445401191711,0.501162588596344,0.5404796004295349,0.4846251606941223,0.5078173279762268,0.4849013388156891,0.5094224214553833,0.4461296200752258,0.6961522698402405,0.5244807004928589,0.6092621088027954,0.3912749588489532,0.4974131882190704,0.3620674908161163,0.4511315822601318,0.6863954067230225,0.517271101474762,0.5981147289276123,0.3969419598579407,0.5115577578544617,No Fall
50,0.4245596826076507,0.4414805769920349,0.4402450025081634,0.4260039329528808,0.429886907339096,0.4183848202228546,0.4398156404495239,0.4855688810348511,0.48220095038414,0.4655137956142425,0.4668094515800476,0.4725784063339233,0.4714908301830292,0.4469405114650726,0.6032331585884094,0.515174150466919,0.5369934439659119,0.3941830694675445,0.506186306476593,0.3726735115051269,0.4559661746025085,0.7108941674232483,0.5209807753562927,0.6080498695373535,0.4001520276069641,0.4689211845397949,No Fall
