Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.4796139299869537,0.5025014281272888,0.4489651024341583,0.4788542985916137,0.4388812482357025,0.5341832041740417,0.4163967967033386,0.2760288715362549,0.3765324652194977,0.369905024766922,0.3746679425239563,0.3055848479270935,0.2515040040016174,0.3547753691673279,0.8342791795730591,0.4753122627735138,0.668696939945221,0.2278882563114166,0.434112936258316,0.1285853385925293,0.362253338098526,0.8656127452850342,0.4922644793987274,0.6930208206176758,0.2326135039329528,0.4805682897567749,No Fall
10,0.4798903167247772,0.5397217273712158,0.4490350782871246,0.4820238053798675,0.4439491331577301,0.5270756483078003,0.4265825152397156,0.2801492512226105,0.3765482306480407,0.370823323726654,0.3753834366798401,0.3110500574111938,0.2645049393177032,0.356127381324768,0.8539131879806519,0.4758182466030121,0.669521689414978,0.2285855859518051,0.4452595710754394,0.1285489946603775,0.358462393283844,0.8664219379425049,0.4922809898853302,0.6971349716186523,0.2241551578044891,0.4799855351448059,No Fall
15,0.4880169630050659,0.5639927983283997,0.4663125276565552,0.5011353492736816,0.4748354852199554,0.4932799935340881,0.4257582128047943,0.3188001215457916,0.3775913417339325,0.3877774775028229,0.3832778334617615,0.3384175598621368,0.3218805193901062,0.3449840545654297,0.8723094463348389,0.4779789745807647,0.6735177636146545,0.221879631280899,0.442082941532135,0.1156236380338668,0.3563936054706573,0.8681772351264954,0.491600900888443,0.6976516246795654,0.2202807366847992,0.4704125523567199,No Fall
20,0.5569348335266113,0.5693098306655884,0.5024022459983826,0.5236381888389587,0.5308292508125305,0.5589520335197449,0.4250665009021759,0.3730674088001251,0.3803232908248901,0.4251426756381988,0.4007298946380615,0.3918812870979309,0.3668264150619507,0.3515447378158569,0.887583315372467,0.4929624795913696,0.6931740641593933,0.2201199531555175,0.4813522696495056,0.1167474761605262,0.3523096442222595,0.8680962920188904,0.4939806163311004,0.6975515484809875,0.220209389925003,0.4620598256587982,No Fall
25,0.6194063425064087,0.5755980610847473,0.5351622700691223,0.5392718315124512,0.5646024942398071,0.6597608923912048,0.438683271408081,0.4280517995357513,0.4284875392913818,0.465257316827774,0.450236052274704,0.4387466609477997,0.4060360491275787,0.3436686098575592,0.8930000066757202,0.4915676414966583,0.6935651898384094,0.2042839378118515,0.4760772883892059,0.1169769912958145,0.3484894633293152,0.8618888258934021,0.4917448759078979,0.6882579326629639,0.215421438217163,0.4618789553642273,No Fall
30,0.6438820958137512,0.575713038444519,0.5532869696617126,0.5528825521469116,0.5794961452484131,0.7013173699378967,0.4507098793983459,0.4669544398784637,0.5184122323989868,0.4912532567977905,0.5019571185112,0.4746670126914978,0.4479211866855621,0.3188466131687164,0.8880535364151001,0.4894354045391083,0.6931018233299255,0.1927696615457534,0.4356644749641418,0.1211810857057571,0.348656952381134,0.8409744501113892,0.4863128066062927,0.6846411228179932,0.2150551825761795,0.459215760231018,No Fall
35,0.6332287192344666,0.5832123160362244,0.568564772605896,0.5621942281723022,0.5754745006561279,0.6390549540519714,0.4659511148929596,0.5104312300682068,0.5665791630744934,0.5274145603179932,0.5442467927932739,0.5052504539489746,0.4826435148715973,0.3072328269481659,0.8847326636314392,0.4883534610271454,0.6916463375091553,0.1879950314760208,0.4269494414329529,0.1278647035360336,0.3489809334278106,0.8366069793701172,0.4853337705135345,0.6772180199623108,0.2159740179777145,0.4606538712978363,No Fall
40,0.5961939096450806,0.5792976021766663,0.5776134729385376,0.5537832975387573,0.5717833638191223,0.5379300117492676,0.4821808636188507,0.5437859296798706,0.6075649857521057,0.5561538934707642,0.5603634119033813,0.5354681015014648,0.5318853259086609,0.3078609704971313,0.889729917049408,0.4820391535758972,0.68880695104599,0.1903780847787857,0.4493102133274078,0.1414445340633392,0.3321912884712219,0.8175025582313538,0.4795183837413788,0.6646405458450317,0.2157268077135086,0.4251063168048858,No Fall
45,0.5896472930908203,0.5781539082527161,0.5804797410964966,0.559018075466156,0.5674683451652527,0.5063062906265259,0.5012624263763428,0.5721316337585449,0.5925470590591431,0.582992434501648,0.5655535459518433,0.5751369595527649,0.5379464626312256,0.3394099771976471,0.8918182849884033,0.4786747097969055,0.684131920337677,0.2004328072071075,0.4657188355922699,0.1648045033216476,0.336650401353836,0.8180943727493286,0.4751898348331451,0.6572664976119995,0.2188566327095031,0.4431177675724029,No Fall
50,0.571539044380188,0.5734007358551025,0.5804416537284851,0.5623634457588196,0.5589181780815125,0.5195152759552002,0.5137843489646912,0.5985052585601807,0.6100667715072632,0.6009794473648071,0.5803053975105286,0.5935635566711426,0.5707197785377502,0.3427297472953796,0.8897116780281067,0.4721898436546325,0.6731833219528198,0.206845536828041,0.4630590379238128,0.1795354038476944,0.3400812149047851,0.8114684820175171,0.4713327288627624,0.6518560647964478,0.2241977304220199,0.4387633502483368,No Fall
