Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.7074489593505859,0.6267456412315369,0.6660889983177185,0.6459450721740723,0.6871503591537476,0.7120479941368103,0.638374924659729,0.5679935812950134,0.6102537512779236,0.6085070371627808,0.5972509384155273,0.5856484174728394,0.5563499331474304,0.3627838492393493,0.7711650133132935,0.4713904559612274,0.6318426728248596,0.2656459510326385,0.4479780197143554,0.1868118345737457,0.3764490485191345,0.7469205856323242,0.4695801734924316,0.6169490814208984,0.2740979790687561,0.4705609083175659,No fall
10,0.7097297310829163,0.6291719675064087,0.666472852230072,0.6459630727767944,0.6887751817703247,0.7128388285636902,0.6383966207504272,0.5670135617256165,0.5972307920455933,0.6086193323135376,0.6036227941513062,0.5844016075134277,0.5540677905082703,0.3561068475246429,0.7733792066574097,0.4713794291019439,0.6317493915557861,0.2590514421463012,0.4227802455425262,0.1733100712299347,0.3750305473804474,0.7824597954750061,0.4693244397640228,0.6232089996337891,0.2707996070384979,0.470011293888092,No fall
15,0.7110419869422913,0.6326161026954651,0.6666635274887085,0.6469287872314453,0.6888319253921509,0.7173746824264526,0.636271595954895,0.5604493021965027,0.6136085987091064,0.608883261680603,0.6160100698471069,0.5799108147621155,0.5468031764030457,0.3510505259037018,0.7854747176170349,0.4730712175369262,0.6378923058509827,0.2479846030473709,0.4290734827518463,0.1553159803152084,0.371472954750061,0.8129034638404846,0.4714166820049286,0.6354897618293762,0.2619329988956451,0.470014750957489,No fall
20,0.7110577821731567,0.6505787968635559,0.6678691506385803,0.6648769378662109,0.6883699893951416,0.7262715101242065,0.6276887655258179,0.5519531965255737,0.6248638033866882,0.6086992621421814,0.6228250861167908,0.5692049860954285,0.5405080318450928,0.3472239077091217,0.7401984333992004,0.4685833752155304,0.6378644704818726,0.2297879159450531,0.4383226633071899,0.1197069510817527,0.3614325225353241,0.824727475643158,0.4712376594543457,0.647300124168396,0.242061048746109,0.4691973328590393,No fall
25,0.7110624313354492,0.6626510620117188,0.6694937944412231,0.6902750134468079,0.6868427991867065,0.7305200099945068,0.6288910508155823,0.544626772403717,0.6295113563537598,0.6065725088119507,0.620924174785614,0.5634087324142456,0.5376165509223938,0.3350259959697723,0.7486010193824768,0.45319464802742,0.6261809468269348,0.2069731205701828,0.4389976859092712,0.0967126190662384,0.3378961682319641,0.8291531205177307,0.4621468186378479,0.6502111554145813,0.2120633423328399,0.445043534040451,No fall
30,0.7113869786262512,0.7056838870048523,0.6759411692619324,0.696564257144928,0.6897172927856445,0.7324689030647278,0.645646333694458,0.5423900485038757,0.6276051998138428,0.6068836450576782,0.6204962730407715,0.5654346346855164,0.5381065607070923,0.3234770596027374,0.8461717963218689,0.4505499005317688,0.6419886946678162,0.1943230032920837,0.4371876716613769,0.0723081529140472,0.3091953098773956,0.8311078548431396,0.4586699903011322,0.6547190546989441,0.1861179322004318,0.4222855567932129,No fall
35,0.7257091999053955,0.7130820751190186,0.6981519460678101,0.7027744650840759,0.7136459350585938,0.7321347594261169,0.661063551902771,0.5427560210227966,0.626737117767334,0.6235311031341553,0.6249239444732666,0.5760890245437622,0.5557817816734314,0.318863958120346,0.8689692616462708,0.4537381827831268,0.6628803014755249,0.1812715083360672,0.4357577562332153,0.0528645664453506,0.3026268780231476,0.8299826979637146,0.4567530751228332,0.6563470959663391,0.17023266851902,0.4222531914710998,No fall
40,0.7805933952331543,0.7148430347442627,0.7273136377334595,0.7273249626159668,0.7548132538795471,0.798855185508728,0.6801992654800415,0.5699673891067505,0.6289684772491455,0.6455245018005371,0.6418243646621704,0.5992892980575562,0.5703295469284058,0.2895309627056122,0.8857313394546509,0.4458028674125671,0.670088529586792,0.1410603672266006,0.4195785522460937,0.0241853669285774,0.2976811528205871,0.8229191303253174,0.445196270942688,0.6528899669647217,0.1490602344274521,0.4279093146324157,No fall
45,0.8222708702087402,0.7175285816192627,0.7569934129714966,0.7366698384284973,0.7842256426811218,0.8453680872917175,0.6937665939331055,0.5931217074394226,0.6656268835067749,0.6691630482673645,0.6633766889572144,0.619377613067627,0.5823795795440674,0.2564438283443451,0.8936042785644531,0.436809629201889,0.6861810684204102,0.10710409283638,0.4017209410667419,6.137329182820395e-05,0.292927086353302,0.8978437781333923,0.437322050333023,0.6790496110916138,0.1316210478544235,0.4346213936805725,No fall
50,0.8402060270309448,0.7422947883605957,0.7847641110420227,0.7584824562072754,0.8016101717948914,0.8658016920089722,0.7159412503242493,0.6063302755355835,0.705534040927887,0.6949726939201355,0.698533296585083,0.6304331421852112,0.598166823387146,0.2517283856868744,0.8778361678123474,0.4362186789512634,0.6849972605705261,0.0883563980460167,0.3998705446720123,0.0295515786856412,0.3035220205783844,0.924040138721466,0.4383606016635895,0.684328019618988,0.125723510980606,0.4563860595226288,No fall
55,0.8553681373596191,0.7702072858810425,0.7969653010368347,0.8025193214416504,0.8090446591377258,0.8709079027175903,0.6899529099464417,0.6166439056396484,0.7067577242851257,0.6980358958244324,0.6978660821914673,0.6319472193717957,0.6143120527267456,0.2397992461919784,0.8953591585159302,0.431111603975296,0.6799095273017883,0.0758912488818168,0.3984655737876892,0.0227632895112037,0.3101930022239685,0.9291884899139404,0.4304621815681457,0.6883997321128845,0.1286259740591049,0.4643364250659942,No fall
60,0.877505898475647,0.8365174531936646,0.8156033754348755,0.8118727803230286,0.8156216740608215,0.8790839910507202,0.6881770491600037,0.6313726902008057,0.7047778367996216,0.7154525518417358,0.7040757536888123,0.6417481303215027,0.6281378269195557,0.2368151098489761,0.9541509747505188,0.4326145350933075,0.7067099213600159,0.0796958953142166,0.4043297469615936,0.1264229863882064,0.3079733848571777,0.9543370604515076,0.4339590072631836,0.7031828165054321,0.1385780870914459,0.4581073820590973,No fall
65,0.8966641426086426,0.8454098701477051,0.8442773818969727,0.807746410369873,0.8361913561820984,0.8933698534965515,0.6854914426803589,0.6937665343284607,0.715291440486908,0.749540388584137,0.7132834196090698,0.6674598455429077,0.6978617310523987,0.2590603828430176,0.9436091184616088,0.4331049919128418,0.7078062295913696,0.1134111806750297,0.4842559099197387,0.2455285042524337,0.339998722076416,0.9287063479423524,0.4287269413471222,0.7009433507919312,0.1522465795278549,0.487681895494461,No fall
