Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.0966363251209259,0.1420620828866958,0.1019362211227417,0.1230607330799102,0.1014134362339973,0.0998110771179199,0.1180318444967269,0.1014538332819938,0.052343375980854,0.0889619886875152,0.0723195746541023,0.0907801166176796,0.1029864847660064,0.4850347340106964,0.6583855748176575,0.560330867767334,0.6052043437957764,0.4525620937347412,0.5264151096343994,0.4355473518371582,0.4861073195934295,0.6680528521537781,0.5633767247200012,0.629012942314148,0.4558984637260437,0.4643241763114929,No Fall
10,0.1238945350050926,0.1489629000425338,0.1266818940639495,0.14762744307518,0.1295941174030304,0.1277658492326736,0.1400771886110305,0.1188106685876846,0.06663079559803,0.1101949140429496,0.0967798605561256,0.1142560392618179,0.1268199533224105,0.5016089081764221,0.6635722517967224,0.5603423118591309,0.6056535243988037,0.4554342627525329,0.5476480722427368,0.435954749584198,0.4960933029651642,0.6647468209266663,0.5630438327789307,0.6268816590309143,0.4561529755592346,0.5257376432418823,No Fall
15,0.1596765220165252,0.1476905345916748,0.1486258953809738,0.1543477177619934,0.1537769585847854,0.1707473248243332,0.1623651683330536,0.130095288157463,0.1357925683259964,0.1385915577411651,0.151969626545906,0.1349609643220901,0.1346257627010345,0.4980188906192779,0.6617588400840759,0.550786554813385,0.605000913143158,0.4495850801467895,0.5456008911132812,0.4250372946262359,0.496785819530487,0.6669896245002747,0.5533051490783691,0.6150991916656494,0.4468485116958618,0.5419687032699585,No Fall
20,0.1872468292713165,0.1468473076820373,0.1722154915332794,0.1609938144683838,0.181422010064125,0.2077762633562088,0.1854085177183151,0.1436740905046463,0.2065088599920272,0.1673723757266998,0.1845726668834686,0.1591654568910598,0.1419456005096435,0.496160089969635,0.6641340255737305,0.5511274337768555,0.6085996627807617,0.4533655643463135,0.5260597467422485,0.4252902269363403,0.5011885762214661,0.6668567657470703,0.553676962852478,0.600849986076355,0.4493152201175689,0.5512617230415344,No Fall
25,0.2150774449110031,0.1606644093990326,0.2000920921564102,0.1911912560462951,0.2108830958604812,0.2324953228235244,0.215051382780075,0.1735035479068756,0.2213950604200363,0.19452466070652,0.2188228964805603,0.1884877532720565,0.1715277135372162,0.4988370537757873,0.6570178270339966,0.5518091917037964,0.6167377829551697,0.4590017199516296,0.5255256295204163,0.4254021942615509,0.5066689848899841,0.6687485575675964,0.5551841855049133,0.6042457818984985,0.4548307061195373,0.5561347007751465,No Fall
30,0.2372665256261825,0.2186846137046814,0.2313489764928817,0.2388717234134674,0.2360669523477554,0.2471504956483841,0.2418661713600158,0.2151800096035003,0.2223778516054153,0.2190555781126022,0.2263389676809311,0.2159705609083175,0.2239249646663665,0.4981705248355865,0.6558356881141663,0.5455759167671204,0.6042425632476807,0.4538936614990234,0.5275673270225525,0.4197037518024444,0.5034760236740112,0.67231684923172,0.5472309589385986,0.6081132292747498,0.4468816816806793,0.5422409772872925,No Fall
35,0.2575743496417999,0.2856535017490387,0.2593273520469665,0.273965835571289,0.2606878876686096,0.2624666392803192,0.2683927416801452,0.2502602934837341,0.2250843495130539,0.2467841655015945,0.2406577914953231,0.2442162185907364,0.2728519141674042,0.4999337196350097,0.656208872795105,0.5478751063346863,0.6023902893066406,0.4552867114543915,0.5332963466644287,0.4217942357063293,0.5000759959220886,0.6725931763648987,0.5492587685585022,0.6087704300880432,0.4475614726543426,0.5392356514930725,No Fall
40,0.2858369946479797,0.3116518557071686,0.2881030142307281,0.309257447719574,0.2902724146842956,0.2893606126308441,0.3003389537334442,0.2834233045578003,0.2364073544740677,0.2752231359481811,0.2666240632534027,0.2770228981971741,0.3065495491027832,0.5047087073326111,0.6606395840644836,0.553327739238739,0.6030170917510986,0.4578576683998108,0.5416243076324463,0.4228264987468719,0.5042130947113037,0.6655404567718506,0.5572832226753235,0.6198329329490662,0.4562031924724579,0.5320876240730286,No Fall
45,0.3184240460395813,0.3142006993293762,0.3148649632930755,0.3232841193675995,0.3171630799770355,0.3332317173480987,0.3264912962913513,0.3037313222885132,0.2873513996601105,0.3041364550590515,0.3189635276794433,0.3041990995407104,0.3158548772335052,0.4899691045284271,0.6624473333358765,0.5482996106147766,0.6035007834434509,0.452620655298233,0.4676391184329986,0.4224878251552582,0.5033292174339294,0.6525589823722839,0.5483720302581787,0.616675615310669,0.4489322900772095,0.5372775197029114,No Fall
50,0.3431131541728973,0.3165141642093658,0.3343001902103424,0.3314223885536194,0.3414584100246429,0.3585574924945831,0.3521252572536468,0.3212837278842926,0.3541179597377777,0.3342355489730835,0.3509374558925628,0.3293028473854065,0.3196294903755188,0.4953505992889404,0.6644559502601624,0.5479368567466736,0.6049097180366516,0.4526615142822265,0.4997040927410126,0.4217651784420013,0.5027338862419128,0.6653214693069458,0.5477244257926941,0.6060821413993835,0.4484963715076446,0.5436549782752991,No Fall
