Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.2199904173612594,0.3090251684188843,0.2409618943929672,0.2793530523777008,0.2224763333797454,0.2369545847177505,0.2475552260875702,0.2522189021110534,0.1973758339881897,0.2299666106700897,0.231265053153038,0.2379808127880096,0.2886168658733368,0.4617562294006347,0.6427835822105408,0.5396059155464172,0.5867615938186646,0.3950933218002319,0.4920392632484436,0.3573260307312011,0.4856022596359253,0.6912524700164795,0.5517722368240356,0.6346578001976013,0.4124830365180969,0.5114477276802063,No Fall
10,0.2513265013694763,0.324598491191864,0.2735487520694732,0.3079204559326172,0.2584878802299499,0.2593265175819397,0.2865923941135406,0.2896326184272766,0.2105331569910049,0.2659869492053985,0.2598032355308532,0.2776954472064972,0.3216201066970825,0.4641667902469635,0.6447182297706604,0.5308392643928528,0.5727918744087219,0.3929809331893921,0.5170829892158508,0.3556799590587616,0.4721986651420593,0.6798843741416931,0.5413488149642944,0.6298582553863525,0.4016836583614349,0.5107782483100891,No Fall
15,0.2956501245498657,0.3272886872291565,0.3022456169128418,0.3286551237106323,0.2980674505233764,0.2997170984745025,0.3304520845413208,0.3224532902240753,0.2985108196735382,0.313115656375885,0.332052618265152,0.3237705528736114,0.3343509137630462,0.4256749749183655,0.6629502773284912,0.5062029957771301,0.5754852294921875,0.3724753260612488,0.4730131030082702,0.3456682562828064,0.4660252034664154,0.6641462445259094,0.5147919654846191,0.5937696099281311,0.3934098184108734,0.5195437669754028,No Fall
20,0.3436437845230102,0.3275240361690521,0.3385486006736755,0.3540617823600769,0.3439241349697113,0.3544712662696838,0.3730707168579101,0.3470824062824249,0.405212253332138,0.3500862121582031,0.3781377077102661,0.3610008358955383,0.3503097593784332,0.4347594678401947,0.6600050330162048,0.5091593861579895,0.576890230178833,0.3748991787433624,0.4890400171279907,0.345845490694046,0.4696944653987884,0.645105242729187,0.5201051235198975,0.5738754272460938,0.39720618724823,0.5308894515037537,No Fall
25,0.3818163275718689,0.339803397655487,0.3822946846485138,0.3763889074325561,0.3923222124576568,0.3789456188678741,0.4209410846233368,0.3919142484664917,0.4432033002376556,0.3917664587497711,0.4286866784095764,0.4051249623298645,0.3842629194259643,0.4402564465999603,0.6447604894638062,0.5124516487121582,0.5852633118629456,0.3860383629798889,0.4891138076782226,0.3651119172573089,0.4751644134521484,0.6505572199821472,0.5229344964027405,0.5725774168968201,0.4142496883869171,0.5413824915885925,No Fall
30,0.4207747280597687,0.4169793128967285,0.4182101190090179,0.4377528727054596,0.4226458370685577,0.4227537214756012,0.4532978236675262,0.445367157459259,0.4442486464977264,0.4337597787380218,0.4493457674980163,0.4497270286083221,0.4552632868289947,0.4442037045955658,0.632343590259552,0.5066784024238586,0.5690121054649353,0.3864118456840515,0.4722127616405487,0.3631504774093628,0.4743514955043793,0.6581010222434998,0.5157643556594849,0.5761103630065918,0.4136645495891571,0.5343683362007141,No Fall
35,0.4396498799324035,0.4922415316104889,0.451170265674591,0.4827689230442047,0.449457585811615,0.4394082129001617,0.4818028211593628,0.4939517080783844,0.4432253539562225,0.4647305309772491,0.4668203294277191,0.485674649477005,0.5178158283233643,0.4456970393657684,0.6248188614845276,0.5091451406478882,0.5464847683906555,0.3946317136287689,0.486002504825592,0.365274965763092,0.4730251729488373,0.6543644070625305,0.5196767449378967,0.583884596824646,0.4133827686309814,0.5122151374816895,No Fall
40,0.4688149094581604,0.5271117091178894,0.4890143275260925,0.5120217204093933,0.4814484715461731,0.4629514515399933,0.5104511380195618,0.5300155878067017,0.4540168344974518,0.4978116154670715,0.4902251064777374,0.5178815126419067,0.5539901852607727,0.451765775680542,0.6233309507369995,0.5112385749816895,0.5497201681137085,0.4007197618484497,0.4944936633110046,0.3690305650234222,0.4693189859390259,0.6454377174377441,0.5219236016273499,0.5880077481269836,0.4132532775402069,0.4990852773189544,No Fall
45,0.5048530697822571,0.5273377299308777,0.5130955576896667,0.531501293182373,0.5125280022621155,0.513480007648468,0.5409908890724182,0.5476495027542114,0.508504331111908,0.5292961597442627,0.534460186958313,0.5455157160758972,0.5613566637039185,0.4424239695072174,0.6186089515686035,0.4942574501037597,0.5487271547317505,0.3936666548252105,0.4732267260551452,0.3602730929851532,0.4599061906337738,0.6242960095405579,0.504117488861084,0.5721501111984253,0.3961123526096344,0.5022011995315552,No Fall
50,0.5397294163703918,0.5292585492134094,0.5366556644439697,0.53635174036026,0.5425218343734741,0.5421029329299927,0.5697460174560547,0.5622369050979614,0.5762044787406921,0.5529090762138367,0.5829947590827942,0.56867915391922,0.564194917678833,0.4260753989219665,0.614005982875824,0.4841063916683197,0.5448805689811707,0.3764596283435821,0.4673259258270263,0.3516537845134735,0.4434558451175689,0.5902951955795288,0.4883261322975158,0.5233855247497559,0.3875154852867126,0.4965900480747223,No Fall
