Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.1674681454896927,0.213405430316925,0.1772500723600387,0.2067901343107223,0.15617236495018,0.1816423237323761,0.1832678318023681,0.1936313211917877,0.1423838883638382,0.1778114885091781,0.193474531173706,0.1737948805093765,0.2223854809999466,0.5925868153572083,0.7882050275802612,0.6554617881774902,0.7120538353919983,0.5245316028594971,0.6343925595283508,0.4860612154006958,0.5912402868270874,0.8179794549942017,0.6623823046684265,0.746197521686554,0.5225009322166443,0.6280543208122253,No Fall
10,0.187778428196907,0.2096956074237823,0.1944244801998138,0.2072912007570266,0.180913507938385,0.2009055316448211,0.2119141072034835,0.2120179831981659,0.2261714488267898,0.2117820382118225,0.2359143644571304,0.2072549611330032,0.2236039489507675,0.5463309288024902,0.7778468132019043,0.6290784478187561,0.6990209221839905,0.5009149312973022,0.5664452314376831,0.4669958353042602,0.5672972202301025,0.7711570262908936,0.6265081763267517,0.6878700256347656,0.5032534599304199,0.6270719766616821,No Fall
15,0.2167641371488571,0.2094197273254394,0.2260788381099701,0.2223321795463562,0.2154422849416732,0.2266843318939209,0.2499329000711441,0.2468008249998092,0.2854024767875671,0.2432701885700225,0.2736575901508331,0.2453341633081436,0.2527268528938293,0.5293351411819458,0.7700470089912415,0.6128309965133667,0.6902560591697693,0.4898633658885956,0.545100212097168,0.4607012867927551,0.5587501525878906,0.7162089943885803,0.6113052368164062,0.6552261710166931,0.4994462132453918,0.6223475337028503,No Fall
20,0.2415482848882675,0.2401632219552993,0.2543297111988067,0.2619183361530304,0.2400714606046676,0.2519444823265075,0.2749667763710022,0.2856999933719635,0.2901957929134369,0.2742350995540619,0.2907479405403137,0.2789871394634247,0.2989821135997772,0.5282620787620544,0.7251725792884827,0.5858430862426758,0.6538090705871582,0.4715585708618164,0.5571585297584534,0.4407965838909149,0.5355615615844727,0.7024667263031006,0.5846162438392639,0.642159104347229,0.4733538627624511,0.5888844132423401,No Fall
25,0.2556870579719543,0.2913765907287597,0.2738245725631714,0.2892416417598724,0.2610603272914886,0.2609693109989166,0.2938831746578216,0.3111461102962494,0.2882770001888275,0.2931407392024994,0.2959722280502319,0.2982451021671295,0.3271762728691101,0.5061668157577515,0.6800137162208557,0.5614602565765381,0.6148531436920166,0.4507214725017547,0.5474889874458313,0.4179674983024597,0.501677930355072,0.7028641700744629,0.5635303854942322,0.63209068775177,0.4540006220340729,0.5323057174682617,No Fall
30,0.2808994948863983,0.3410878181457519,0.3005995452404022,0.3210983872413635,0.2872782051563263,0.285435676574707,0.3218691945075989,0.3300419747829437,0.2786226272583008,0.3081827163696289,0.3025288879871368,0.3145810961723327,0.3501526713371277,0.4987452328205108,0.6447988152503967,0.5505254864692688,0.5908588767051697,0.4474278092384338,0.543197512626648,0.4153598248958587,0.4936043620109558,0.6875751614570618,0.5539674162864685,0.6185327172279358,0.44598388671875,0.512337863445282,No Fall
35,0.314088225364685,0.344726413488388,0.3236331641674042,0.3430975675582886,0.3147768378257751,0.3201136291027069,0.3460354506969452,0.3519419431686401,0.3107852041721344,0.3348465263843536,0.3411819636821747,0.3388666212558746,0.3702893853187561,0.4773443639278412,0.6453750133514404,0.5303794145584106,0.5851642489433289,0.4288083910942077,0.5056958794593811,0.4039177894592285,0.4847251176834106,0.6526491045951843,0.5337669253349304,0.5979675054550171,0.431206077337265,0.5166481137275696,No Fall
40,0.3544881045818329,0.346588671207428,0.3508163094520569,0.3488487303256988,0.3521266281604767,0.3591775894165039,0.3709261119365692,0.3555890023708343,0.3765189945697784,0.3541601896286011,0.3747641742229461,0.3523746430873871,0.3679332435131073,0.4704674482345581,0.6475430130958557,0.5116975903511047,0.5749866366386414,0.414705216884613,0.5077822804450989,0.3872112333774566,0.4787834882736206,0.6366831660270691,0.5135670304298401,0.5668238401412964,0.4164310693740845,0.5220426321029663,No Fall
45,0.3800126314163208,0.345875084400177,0.3784686923027038,0.3637391626834869,0.3805937469005584,0.3818722665309906,0.3966070711612701,0.3770791590213775,0.4173913300037384,0.3764300346374511,0.4008682668209076,0.3751614391803741,0.3818529844284057,0.4659559726715088,0.6303182244300842,0.508527398109436,0.5711072683334351,0.4129206836223602,0.5070798397064209,0.3875364363193512,0.4696062803268432,0.6116472482681274,0.5090698003768921,0.5498420000076294,0.413562148809433,0.5191227793693542,No Fall
50,0.3995787501335144,0.4090896844863891,0.4037311971187591,0.4236494302749634,0.3993997573852539,0.4050148427486419,0.4227124154567718,0.4093092679977417,0.3805815577507019,0.4032302796840668,0.4086361825466156,0.4092869460582733,0.4152348935604095,0.4479240179061889,0.6099305748939514,0.4947899281978607,0.5479394793510437,0.4007677137851715,0.4769074022769928,0.3760751783847809,0.4631651639938354,0.6041922569274902,0.495633453130722,0.5545127987861633,0.4073976278305053,0.5081050992012024,No Fall
