Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
10,0.0389822646975517,0.0766231715679168,0.0470237620174884,0.0831594690680503,0.0499272644519805,0.0490369200706481,0.0629458203911781,0.0057879276573657,-0.0054324455559253,0.0210985541343688,-0.0039242766797542,0.0198537409305572,0.0369507893919944,0.5756196975708008,0.8003143072128296,0.6500654816627502,0.7066562175750732,0.5153669118881226,0.6219197511672974,0.4684602618217468,0.5782195329666138,0.7581963539123535,0.6565918326377869,0.7447003722190857,0.5131816864013672,0.640376091003418,No Fall
15,0.0903589501976966,0.0702324509620666,0.0767586678266525,0.0858002454042434,0.083285704255104,0.1072016507387161,0.0891812220215797,0.0372651442885398,0.039158571511507,0.0551936849951744,0.0754842609167099,0.0462203435599803,0.0495200604200363,0.559210479259491,0.8002339601516724,0.6330930590629578,0.7112427353858948,0.4913302958011627,0.6063530445098877,0.448122501373291,0.5695247650146484,0.7947966456413269,0.6370177268981934,0.7318456172943115,0.4957572817802429,0.6320399641990662,No Fall
20,0.1332205832004547,0.0711591392755508,0.1066754236817359,0.0901581868529319,0.1176556572318077,0.1607587188482284,0.1140889525413513,0.0533251240849494,0.1404676884412765,0.0896625146269798,0.1197213381528854,0.0748790502548217,0.0512925684452056,0.5368732213973999,0.7925105690956116,0.6284239888191223,0.7108999490737915,0.4846799671649933,0.5772210359573364,0.4459020495414734,0.5610531568527222,0.8059334754943848,0.6325650811195374,0.7053982019424438,0.4901551008224487,0.6311569809913635,No Fall
25,0.1724309772253036,0.0823607593774795,0.1423236429691314,0.1207979694008827,0.1561417877674102,0.1950845867395401,0.1559767425060272,0.0914581716060638,0.1765141636133194,0.1283240467309951,0.1669735312461853,0.1145344004034996,0.0842006057500839,0.5357276201248169,0.7728711366653442,0.6288694739341736,0.7171287536621094,0.4841945171356201,0.5750555396080017,0.4424522817134857,0.5613649487495422,0.7984575033187866,0.6313971877098083,0.6942070126533508,0.4921838641166687,0.6316922307014465,No Fall
30,0.19728584587574,0.1618312150239944,0.1842121183872223,0.199503481388092,0.1925718635320663,0.215225487947464,0.2008409947156906,0.150580033659935,0.1752494424581527,0.165135771036148,0.179564744234085,0.1586417555809021,0.161982461810112,0.5316101908683777,0.7596738338470459,0.6083434224128723,0.6993005275726318,0.4683513939380646,0.5783290863037109,0.4213221371173858,0.5432101488113403,0.7959070205688477,0.614652156829834,0.7067918181419373,0.4712866842746734,0.6082302331924438,No Fall
35,0.2261669337749481,0.2657371759414673,0.2255212366580963,0.2534215152263641,0.2316899001598358,0.2317525446414947,0.2355755865573883,0.2008120715618133,0.1791926175355911,0.2041118592023849,0.1949173510074615,0.1977295279502868,0.2341689318418502,0.5333265066146851,0.7631029486656189,0.604249119758606,0.6771210432052612,0.4690748453140259,0.5804031491279602,0.417347252368927,0.5299345850944519,0.7935598492622375,0.6069982051849365,0.7021274566650391,0.4612160921096802,0.5736820101737976,No Fall
40,0.2664288580417633,0.3051597476005554,0.2670826315879822,0.3037335276603699,0.2742020785808563,0.2771499156951904,0.2834284603595733,0.2528965473175049,0.1956477016210556,0.246755838394165,0.2400730550289154,0.2462163716554641,0.2887323200702667,0.5351645350456238,0.7626700401306152,0.6071515083312988,0.6664825677871704,0.4694719016551971,0.5808302760124207,0.4193889498710632,0.5316464304924011,0.76373291015625,0.6096470952033997,0.708154022693634,0.4662841260433197,0.5562132596969604,No Fall
45,0.3117657005786896,0.3082881569862366,0.3096640408039093,0.3219187259674072,0.3140199780464172,0.3222560882568359,0.3221641778945923,0.2829868197441101,0.2605697512626648,0.2925445437431335,0.3003428876399994,0.285114049911499,0.3018052279949188,0.5204368829727173,0.7599220871925354,0.5830060243606567,0.6721543073654175,0.4467183351516723,0.5692892074584961,0.3957226276397705,0.5156242847442627,0.7416259050369263,0.5834270715713501,0.6870035529136658,0.4378071129322052,0.5719128251075745,No Fall
50,0.3551763892173767,0.3072761297225952,0.3362502455711365,0.3257249295711517,0.349956601858139,0.3781705796718597,0.3599401116371155,0.3037492632865906,0.3671843409538269,0.3291946053504944,0.3581430912017822,0.3215179741382599,0.3020765781402588,0.505400538444519,0.7582952976226807,0.5766897201538086,0.6670374870300293,0.4400273263454437,0.5488027930259705,0.3866152763366699,0.5051162838935852,0.7444776892662048,0.578369677066803,0.664157509803772,0.4344936311244964,0.5734067559242249,No Fall
55,0.3980446457862854,0.3169308006763458,0.3731992840766907,0.3465979695320129,0.3898426294326782,0.4241377711296081,0.403675228357315,0.3420090079307556,0.4203336238861084,0.3719700872898102,0.4058510363101959,0.3665783107280731,0.3312717080116272,0.5052669644355774,0.7487852573394775,0.5856648087501526,0.670275092124939,0.4429270327091217,0.5443659424781799,0.3903074860572815,0.5089587569236755,0.7550617456436157,0.5865359902381897,0.6601667404174805,0.4394438862800598,0.5801674723625183,No Fall
60,0.4247756600379944,0.4178906977176666,0.4182821810245514,0.4300645291805267,0.426764965057373,0.440307080745697,0.446785032749176,0.4081709384918213,0.3807887136936188,0.4091793000698089,0.4214041233062744,0.414355456829071,0.4092319011688232,0.5034915208816528,0.7476726174354553,0.568682074546814,0.6630948781967163,0.4309241473674774,0.5490735173225403,0.3823882341384887,0.5050228834152222,0.7449465990066528,0.569598913192749,0.669830322265625,0.4276184141635895,0.5810626149177551,No Fall
65,0.4569600522518158,0.4314540922641754,0.4543276727199554,0.4810500741004944,0.4623719751834869,0.461672693490982,0.4927546977996826,0.4659039974212646,0.4208161830902099,0.442056655883789,0.4609238505363464,0.460263729095459,0.4862844347953796,0.5120999217033386,0.7190033197402954,0.5781005620956421,0.6688090562820435,0.4402509927749634,0.5763325691223145,0.3906537890434265,0.5215782523155212,0.7469135522842407,0.5803710222244263,0.6781592965126038,0.4406323730945587,0.5981273055076599,No Fall
70,0.5108476877212524,0.469224065542221,0.4808318614959717,0.5030892491340637,0.5018687844276428,0.5394468903541565,0.5355794429779053,0.5210920572280884,0.4431702196598053,0.4725102484226227,0.4996456205844879,0.5042593479156494,0.5486762523651123,0.5775311589241028,0.7367676496505737,0.6269536018371582,0.7223063707351685,0.4952337145805359,0.634645402431488,0.4891018271446228,0.5932678580284119,0.734366774559021,0.6337230801582336,0.7335915565490723,0.5105467438697815,0.6488159894943237,Fall
