Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.4903787672519684,0.4786742329597473,0.4774407148361206,0.4802601635456085,0.4815057218074798,0.4950798153877258,0.4670139253139496,0.4458137154579162,0.4658756852149963,0.4610748589038849,0.4626445174217224,0.4516891539096832,0.4473422467708587,0.471072793006897,0.6029598712921143,0.517688512802124,0.5609889626502991,0.4406409561634063,0.5053544044494629,0.4181039333343506,0.4757663309574127,0.6111820340156555,0.5196186900138855,0.5681426525115967,0.4425719678401947,0.5043390989303589,No Fall
10,0.4884706437587738,0.4719300270080566,0.4753130376338959,0.4737321734428406,0.4812379777431488,0.4928019940853119,0.4672357141971588,0.4419573247432709,0.465878278017044,0.4598087966442108,0.4620042443275451,0.4517078101634979,0.4474200904369354,0.4736567139625549,0.612980842590332,0.5177400708198547,0.5660642981529236,0.4412472546100616,0.5068764686584473,0.4211663007736206,0.4746589958667755,0.6155850291252136,0.5184478759765625,0.5680738687515259,0.4426093995571136,0.4969593286514282,No Fall
15,0.4872771203517914,0.4694268107414245,0.4735844731330871,0.4725438058376312,0.4811239540576935,0.4922284483909607,0.4686278700828552,0.4394025802612304,0.4659948348999023,0.4580915570259094,0.4606925249099731,0.451151043176651,0.444305807352066,0.4855697751045227,0.6241700053215027,0.5251993536949158,0.5744732618331909,0.4482805430889129,0.5183625221252441,0.4278575479984283,0.4753668904304504,0.6175898313522339,0.5258969068527222,0.575435996055603,0.4472343325614929,0.4980401396751404,No Fall
20,0.4864355623722076,0.4694617688655853,0.4730355441570282,0.4729200303554535,0.4796659350395202,0.4911238551139831,0.467822253704071,0.4395714104175567,0.4595191776752472,0.4561923146247864,0.4534380137920379,0.4489393532276153,0.4406922459602356,0.482919305562973,0.6272331476211548,0.5220696330070496,0.5743810534477234,0.4420593082904815,0.5149023532867432,0.4240041375160217,0.4757135510444641,0.6097208261489868,0.521318793296814,0.5753381848335266,0.4406675696372986,0.5112878084182739,No Fall
25,0.4869455695152282,0.469191163778305,0.4701157510280609,0.4710966050624847,0.4756755530834198,0.4860694110393524,0.4604695737361908,0.4389025866985321,0.4498442411422729,0.4522154033184051,0.4483785927295685,0.4445393979549408,0.4391603469848633,0.4679499566555023,0.6261742115020752,0.5202418565750122,0.5748690366744995,0.4337802827358246,0.4958930015563965,0.4164409637451172,0.4748214781284332,0.6338362693786621,0.5190617442131042,0.576446533203125,0.4361071288585663,0.5101432204246521,No Fall
30,0.4864273965358734,0.4687266647815704,0.4675228893756866,0.4696038961410522,0.4717013239860534,0.4814590811729431,0.4528875946998596,0.4367914497852325,0.4437852799892425,0.4499024450778961,0.4462713003158569,0.4403218328952789,0.4349555671215057,0.468281090259552,0.6279817819595337,0.5244660973548889,0.5822858810424805,0.4351929128170013,0.495623767375946,0.4173112511634826,0.4818022549152374,0.6433075666427612,0.5245891213417053,0.5811653733253479,0.4398282170295715,0.5164456963539124,No Fall
35,0.480961799621582,0.4681536257266998,0.4648981094360351,0.4680551886558532,0.4676506817340851,0.483019471168518,0.448492169380188,0.4306821525096893,0.4441752433776855,0.4456027746200561,0.441269189119339,0.4348260760307312,0.4277015924453735,0.4675921499729156,0.6242632865905762,0.5229306221008301,0.5807920694351196,0.4295222759246826,0.5001596808433533,0.4145205318927765,0.4819333255290985,0.6445173025131226,0.5237807035446167,0.5789971351623535,0.4378120005130768,0.521544337272644,No Fall
40,0.4772005677223205,0.4624834060668945,0.4610992670059204,0.4650407433509826,0.4670047760009765,0.483315110206604,0.4507932662963867,0.4227271676063537,0.4435237050056457,0.4409695565700531,0.4407449662685394,0.432529866695404,0.4261315762996673,0.4656937420368194,0.6433219909667969,0.5201404690742493,0.5841163396835327,0.4246480166912079,0.5003093481063843,0.4009248316287994,0.4679435491561889,0.6472551822662354,0.5202714204788208,0.5823656916618347,0.4269914627075195,0.5011436939239502,No Fall
45,0.4766410589218139,0.4550428092479706,0.4576731324195862,0.4568894505500793,0.4667789041996002,0.4826983213424682,0.4527322351932525,0.4152009189128876,0.4443629384040832,0.4380002021789551,0.4391170144081116,0.4299099147319793,0.4234523475170135,0.4726464748382568,0.6528093814849854,0.5242314338684082,0.5826641917228699,0.4282051622867584,0.5142794847488403,0.4063294529914856,0.4697491526603699,0.6529783010482788,0.5242278575897217,0.5861731171607971,0.4301587343215942,0.4984099268913269,No Fall
50,0.475715309381485,0.4535215497016907,0.4572871923446655,0.4567852020263672,0.4666092693805694,0.4831465780735016,0.4546927511692047,0.415209412574768,0.4420992136001587,0.4368483126163482,0.4380331337451935,0.4280519187450409,0.419489324092865,0.4763210117816925,0.6614946126937866,0.5249872803688049,0.5940054059028625,0.4298568367958069,0.5212391018867493,0.4074620306491852,0.4707753658294678,0.6438485383987427,0.5252589583396912,0.5918048620223999,0.4292207062244415,0.5118914842605591,No Fall
