Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.0730456635355949,0.0900721549987793,0.0705461576581001,0.080745629966259,0.0717065557837486,0.0822828486561775,0.0731149613857269,0.0431371182203292,0.0373380109667778,0.0559329241514205,0.048387236893177,0.0477946549654006,0.0605310536921024,0.4234042763710022,0.5655528903007507,0.4718583822250366,0.5125136971473694,0.3833886384963989,0.4473640918731689,0.3525108695030212,0.4093355238437652,0.5394970774650574,0.468260109424591,0.5168355703353882,0.3772792518138885,0.429227203130722,No Fall
10,0.0958794057369232,0.0896577686071395,0.089122898876667,0.0922871902585029,0.0916545540094375,0.1035302057862281,0.0903376787900924,0.0571403950452804,0.0569263100624084,0.072317436337471,0.075709767639637,0.0657281503081321,0.0687337815761566,0.4232225120067596,0.5683029294013977,0.4659903347492218,0.5142937302589417,0.3821654617786407,0.4505124688148498,0.3508972823619842,0.4093002378940582,0.5541211366653442,0.4643666744232178,0.5189902186393738,0.3731436431407928,0.4411277174949646,No Fall
15,0.1190885230898857,0.0899895504117012,0.1054841130971908,0.1028060838580131,0.1096136495471,0.1316695660352707,0.1051024496555328,0.0674111098051071,0.1078136265277862,0.0890199095010757,0.1046449020504951,0.0789407268166542,0.0678209587931633,0.4170576930046081,0.5609225034713745,0.4650706946849823,0.5199176073074341,0.3784937560558319,0.4453033208847046,0.3508957624435425,0.4125536382198334,0.5706446766853333,0.4639666676521301,0.5137116312980652,0.3733894526958465,0.4548610150814056,No Fall
20,0.1408270448446273,0.100077636539936,0.1226251274347305,0.1190122812986373,0.1287367492914199,0.1563169658184051,0.1218428164720535,0.0818063244223594,0.1370267570018768,0.1078742370009422,0.129188597202301,0.0951365381479263,0.0744225829839706,0.4191665649414062,0.5529412031173706,0.472489982843399,0.5272230505943298,0.3848937451839447,0.4454511702060699,0.3594359159469604,0.4287385642528534,0.5798884034156799,0.4747095108032226,0.5127520561218262,0.3879702985286712,0.4678702354431152,No Fall
25,0.1546332389116287,0.1242652609944343,0.1421952992677688,0.1493709236383438,0.1436211913824081,0.1668914407491684,0.1398958563804626,0.1061151474714279,0.1409988552331924,0.1262709647417068,0.1405343115329742,0.1134162619709968,0.105415292084217,0.4194949865341186,0.5557738542556763,0.4730330109596252,0.5281259417533875,0.38487109541893,0.4498480260372162,0.3582722246646881,0.4280751943588257,0.5840960144996643,0.4738614559173584,0.5247818231582642,0.3867000043392181,0.4716369211673736,No Fall
30,0.1649864464998245,0.1690918803215026,0.1593504399061203,0.170147106051445,0.1610961258411407,0.174110472202301,0.158332347869873,0.1290448307991027,0.1410579979419708,0.1422659903764724,0.1460666060447693,0.131443366408348,0.1442259401082992,0.4237734675407409,0.5791314840316772,0.4728370606899261,0.5257759094238281,0.384869635105133,0.4571667611598968,0.3575335144996643,0.4265598654747009,0.5797513723373413,0.473459929227829,0.5288133025169373,0.3850831389427185,0.4610570669174194,No Fall
35,0.1786666512489318,0.2022602558135986,0.1784862130880355,0.1929060965776443,0.1808371543884277,0.1883210837841034,0.1801595836877823,0.1513804942369461,0.142272263765335,0.1615351140499115,0.1573271304368972,0.1534514725208282,0.17214435338974,0.4408468008041382,0.5914549231529236,0.4825829863548279,0.5356810688972473,0.3980041444301605,0.4704278409481048,0.3677980899810791,0.4314949810504913,0.5792280435562134,0.4856032729148865,0.5455077290534973,0.3912481665611267,0.4511550068855285,No Fall
40,0.2057614922523498,0.2059712260961532,0.1989549696445465,0.2096775472164154,0.2028496712446212,0.2114259898662567,0.2025307267904281,0.1714390367269516,0.1612702459096908,0.1829106658697128,0.1831964701414108,0.1747863590717315,0.1870295852422714,0.4457844197750091,0.5961845517158508,0.4844390451908111,0.5383942723274231,0.3998411297798157,0.4776719212532043,0.3673054873943329,0.4353079497814178,0.5783572793006897,0.485378235578537,0.5508766770362854,0.3913836479187011,0.4652245938777923,No Fall
45,0.2285076826810836,0.2062039673328399,0.2176018506288528,0.214805319905281,0.2223491072654724,0.2398389726877212,0.2206459045410156,0.1843443810939788,0.2099682837724685,0.2031268924474716,0.217735007405281,0.1921549886465072,0.1850869804620742,0.4397797584533691,0.5991538763046265,0.4833073318004608,0.5415706634521484,0.3965485692024231,0.4705126583576202,0.3657519817352295,0.4373789429664612,0.5949183702468872,0.4843645989894867,0.5435015559196472,0.392280101776123,0.4802210927009582,No Fall
50,0.2516539692878723,0.2095971256494522,0.2342305779457092,0.2299215346574783,0.2408206909894943,0.268461674451828,0.2391574531793594,0.1972241252660751,0.253138929605484,0.2208478301763534,0.2413622289896011,0.2110726684331894,0.191197320818901,0.4413469135761261,0.5951268672943115,0.4932706952095032,0.5512545108795166,0.40401691198349,0.4680665731430053,0.3742293119430542,0.4487574100494385,0.6155603528022766,0.4956799447536468,0.5476536750793457,0.4056994020938873,0.4911660552024841,No Fall
