Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
5,0.278324544429779,0.2709317803382873,0.2570782303810119,0.2709046304225921,0.2721318900585174,0.2819121479988098,0.2521027326583862,0.2459437251091003,0.2599536180496216,0.2452458292245865,0.2594078779220581,0.2518560886383056,0.2462858408689499,0.5270693898200989,0.5978754162788391,0.5299623608589172,0.5490562319755554,0.4908673465251922,0.5616798400878906,0.4676969051361084,0.5159419178962708,0.5703521966934204,0.527094304561615,0.5311957001686096,0.4843408167362213,0.5500258803367615,No Fall
10,0.2631134688854217,0.266551524400711,0.253081738948822,0.2561348974704742,0.2596567273139953,0.2518385350704193,0.240028440952301,0.245731920003891,0.2380734831094741,0.2409114092588424,0.2356799393892288,0.245322972536087,0.2402598708868026,0.5234529972076416,0.6360230445861816,0.5503367781639099,0.5962454676628113,0.4876061379909515,0.5537270307540894,0.4642137289047241,0.5178579688072205,0.6386992931365967,0.548926055431366,0.5985073447227478,0.4847219884395599,0.544325053691864,No Fall
15,0.2458807677030563,0.2642098665237427,0.2396858781576156,0.2474757581949234,0.2438034564256668,0.2264032810926437,0.2226602137088775,0.23216213285923,0.2137068957090377,0.2272185683250427,0.2161718010902404,0.2286271452903747,0.2249877750873565,0.5267316699028015,0.6410428881645203,0.5640838146209717,0.6149880886077881,0.4887047708034515,0.5454468727111816,0.467547744512558,0.5267879366874695,0.6610214710235596,0.5638470649719238,0.6147655844688416,0.4922322034835815,0.5487753748893738,No Fall
20,0.2280299812555313,0.24566650390625,0.2219360023736953,0.2208043932914734,0.2240584045648574,0.2173326313495636,0.2017398476600647,0.2064573168754577,0.2067468911409378,0.209087073802948,0.1987100094556808,0.2059904634952545,0.2009182274341583,0.5295083522796631,0.6444355845451355,0.5686095356941223,0.6255916357040405,0.488895833492279,0.560126543045044,0.4684670269489288,0.5312601327896118,0.6717237830162048,0.5695649981498718,0.6214225888252258,0.4939698278903961,0.5488056540489197,No Fall
25,0.2202558815479278,0.2032420784235,0.2056996524333953,0.1977509111166,0.2114105820655822,0.2221107482910156,0.193935140967369,0.1759168803691864,0.2006043344736099,0.1902161240577697,0.1915280222892761,0.1814264953136444,0.1684792041778564,0.531686007976532,0.6742380857467651,0.5702750086784363,0.6283000707626343,0.4898046553134918,0.5673427581787109,0.4699365794658661,0.5297625064849854,0.6673368811607361,0.5706627368927002,0.628682553768158,0.4933409094810486,0.557522714138031,No Fall
30,0.2121705263853073,0.1820195019245147,0.1949637085199356,0.1874942183494568,0.2049165368080139,0.2141532152891159,0.1925406903028488,0.1569703966379165,0.194736048579216,0.1773009598255157,0.1819012910127639,0.1684117615222931,0.1495282053947448,0.54001784324646,0.6983375549316406,0.5803002119064331,0.6392195820808411,0.5027357339859009,0.5761770009994507,0.476633608341217,0.5279600024223328,0.6696599125862122,0.5811578631401062,0.6451433300971985,0.4976101219654083,0.5569995045661926,No Fall
35,0.2080378234386444,0.1826396435499191,0.1938891410827636,0.1901579648256302,0.2014667093753814,0.2123116850852966,0.1976189911365509,0.1549399644136428,0.1789543777704239,0.1753876656293869,0.1765793412923813,0.1647016853094101,0.1560266613960266,0.5461444854736328,0.7074031829833984,0.5875174403190613,0.6528126001358032,0.5066516399383545,0.5832712650299072,0.4775024354457855,0.5378193855285645,0.6915692687034607,0.5908607840538025,0.6576019525527954,0.5012832880020142,0.575702428817749,No Fall
40,0.2170293629169464,0.1871030330657959,0.1995589286088943,0.1955187618732452,0.2061268985271453,0.2239449620246887,0.2023417204618454,0.1622769087553024,0.1843364685773849,0.1811262816190719,0.1903826743364334,0.1722745299339294,0.1584448218345642,0.5411056280136108,0.7028542757034302,0.588516116142273,0.64838707447052,0.5029680728912354,0.5763202905654907,0.4757791459560394,0.5421032309532166,0.7038000822067261,0.5899768471717834,0.6489442586898804,0.5000863075256348,0.5860728025436401,No Fall
45,0.230527862906456,0.1850495338439941,0.2103483527898788,0.1999325156211853,0.2170893847942352,0.2392166703939438,0.2110392749309539,0.1699411273002624,0.2128092348575592,0.1942822337150573,0.2060474306344986,0.1833505928516388,0.1630028188228607,0.5416539907455444,0.7040635347366333,0.6004176139831543,0.6598124504089355,0.5097551345825195,0.5735641121864319,0.4866274297237396,0.5549278855323792,0.7251253128051758,0.6034629940986633,0.6563082933425903,0.5121853351593018,0.596929669380188,No Fall
50,0.242578700184822,0.2043870091438293,0.2234254330396652,0.2087447047233581,0.2297152876853943,0.2574398815631866,0.229937732219696,0.1856101900339126,0.2251488268375396,0.2078756690025329,0.2252499014139175,0.1932163387537002,0.1801964342594146,0.5458242893218994,0.6980966925621033,0.5991257429122925,0.6624197959899902,0.5080893039703369,0.5808839201927185,0.4830729067325592,0.5590364933013916,0.7291571497917175,0.6014456748962402,0.6646024584770203,0.5114076733589172,0.606428861618042,No Fall
